Name,Price,Url
Golden Atomic Ray Thrusters,10.54 ,https://market.dota2.net/en/item/1117151500-3361756675-Golden%20Atomic%20Ray%20Thrusters/
Belt of the Survivor,3.532 ,https://market.dota2.net/en/item/1987660916-1625510296-Belt%20of%20the%20Survivor/
Offhand Blade of the Survivor,2.625 ,https://market.dota2.net/en/item/1987660921-1625510296-Offhand%20Blade%20of%20the%20Survivor/
Cloak of the Dark Reservoir,2.503 ,https://market.dota2.net/en/item/2642250005-1625510296-Cloak%20of%20the%20Dark%20Reservoir/
Feast of Abscession,24.263 ,https://market.dota2.net/en/item/2777494242-2784508650-Feast%20of%20Abscession/
Arena Champion,2.638 ,https://market.dota2.net/en/item/4056581901-57949762-Arena%20Champion/
Genuine Weather Moonbeam,4.347 ,https://market.dota2.net/en/item/519295696-253182917-Genuine%20Weather%20Moonbeam/
Flourishing Lodestar,4.67 ,https://market.dota2.net/en/item/533252953-3361756675-Flourishing%20Lodestar/
Pale Mausoleum,3.102 ,https://market.dota2.net/en/item/522511421-3453471166-Pale%20Mausoleum/
Exalted Комплект The Magus Cypher,23 ,https://market.dota2.net/en/item/3118996455-57943523-Exalted%20The%20Magus%20Cypher%20Bundle/
Darktrench Stalker - Misc,4.013 ,https://market.dota2.net/en/item/4511668774-1625510296-Darktrench%20Stalker%20-%20Misc/
Darktrench Stalker - Back,40.533 ,https://market.dota2.net/en/item/4511668777-1625510296-Darktrench%20Stalker%20-%20Back/
Unities of Discord - Head,7.695 ,https://market.dota2.net/en/item/5123371875-1625510296-Unities%20of%20Discord%20-%20Head/
Кинетический: Fireborn Assault,7.739 ,https://market.dota2.net/en/item/230751399-560639440-Kinetic%3A%20Fireborn%20Assault/
Elder Timebreaker,17.861 ,https://market.dota2.net/en/item/72420067-57949762-Elder%20Timebreaker/
Autographed Crux of Perplex,2.8 ,https://market.dota2.net/en/item/2974027781-3025518049-Autographed%20Crux%20of%20Perplex/
TheFatRat Warrior Songs Music Pack,2.201 ,https://market.dota2.net/en/item/3012692124-57943523-TheFatRat%20Warrior%20Songs%20Music%20Pack/
Armor of the Demon Trickster,39.82 ,https://market.dota2.net/en/item/3481260924-1625510296-Armor%20of%20the%20Demon%20Trickster/
Flockheart's Gamble,34.894 ,https://market.dota2.net/en/item/3631765758-3647356366-Flockheart%27s%20Gamble/
Hunter of the Crystal Drift,3.812 ,https://market.dota2.net/en/item/3631773280-57949762-Hunter%20of%20the%20Crystal%20Drift/
Hunter of the Crystal Drift,2.98 ,https://market.dota2.net/en/item/3631773280-58046424-Hunter%20of%20the%20Crystal%20Drift/
Provocation of Ruin Mask,8.701 ,https://market.dota2.net/en/item/4056862746-1625510296-Provocation%20of%20Ruin%20Mask/
Bracers of the Ardalan Interdictor,4.553 ,https://market.dota2.net/en/item/4056885175-1625510296-Bracers%20of%20the%20Ardalan%20Interdictor/
Weapon of the Ardalan Interdictor,153.984 ,https://market.dota2.net/en/item/4056885176-1625510296-Weapon%20of%20the%20Ardalan%20Interdictor/
Disciple of the Wyrmwrought Flame,107.002 ,https://market.dota2.net/en/item/1880241933-57949762-Disciple%20of%20the%20Wyrmwrought%20Flame/
Paraflare Cannon,2.832 ,https://market.dota2.net/en/item/1169484142-1581174646-Paraflare%20Cannon/
Genuine Weather Ash,7.255 ,https://market.dota2.net/en/item/1723140769-1255536823-Genuine%20Weather%20Ash/
Feast of Abscession,19.824 ,https://market.dota2.net/en/item/2777494242-2785882645-Feast%20of%20Abscession/
Blade of the Survivor,3.377 ,https://market.dota2.net/en/item/1987660923-1625510296-Blade%20of%20the%20Survivor/
Exalted Feast of Abscession,19.824 ,https://market.dota2.net/en/item/2777687741-2781217946-Exalted%20Feast%20of%20Abscession/
Exalted Feast of Abscession,21.774 ,https://market.dota2.net/en/item/2777687741-2787598959-Exalted%20Feast%20of%20Abscession/
Headdress of the Loyal Fold,3.59 ,https://market.dota2.net/en/item/3678642518-1625510296-Headdress%20of%20the%20Loyal%20Fold/
Demon Eater,19.116 ,https://market.dota2.net/en/item/606175608-230180067-Demon%20Eater/
Genuine The Golden Barb of Skadi,4.042 ,https://market.dota2.net/en/item/771156380-5550958857-Genuine%20The%20Golden%20Barb%20of%20Skadi/
Inscribed Demon Eater,19.062 ,https://market.dota2.net/en/item/782527558-606235234-Inscribed%20Demon%20Eater/
Yulsaria's Glacier,2.689 ,https://market.dota2.net/en/item/497876665-3361757897-Yulsaria%27s%20Glacier/
Blade of the Demonic Vessel,5.307 ,https://market.dota2.net/en/item/466372286-826056760-Blade%20of%20the%20Demonic%20Vessel/
Boots of the Divine Anchor,2.419 ,https://market.dota2.net/en/item/528854451-560542304-Boots%20of%20the%20Divine%20Anchor/
Infused Book of the Vizier Exile,2.16 ,https://market.dota2.net/en/item/2019426087-1625510600-Infused%20Book%20of%20the%20Vizier%20Exile/
Armor of the Savage Monger,2.635 ,https://market.dota2.net/en/item/3099888400-1625510296-Armor%20of%20the%20Savage%20Monger/
Darktrench Stalker - Shoulder,31.672 ,https://market.dota2.net/en/item/4511668773-1625510296-Darktrench%20Stalker%20-%20Shoulder/
Doll of the Dead,16.115 ,https://market.dota2.net/en/item/5224618520-57949762-Doll%20of%20the%20Dead/
The Blood Chaser,3.014 ,https://market.dota2.net/en/item/57939754-0-Blood%20Chaser/
Blood Chaser,2.741 ,https://market.dota2.net/en/item/57939754-57943523-Blood%20Chaser/
Crimson Flight of Epiphany,71.888 ,https://market.dota2.net/en/item/3482078082-57949762-Crimson%20Flight%20of%20Epiphany/
Confidant of the Saccharine Saboteur,10.37 ,https://market.dota2.net/en/item/3570456253-1625510296-Confidant%20of%20the%20Saccharine%20Saboteur/
Golden Fortune's Tout,2.778 ,https://market.dota2.net/en/item/1723117669-253033868-Golden%20Fortune%27s%20Tout/
Hydrakan Latch,2.887 ,https://market.dota2.net/en/item/1880238739-2950871654-Hydrakan%20Latch/
Tempest Helm of the Thundergod,31.213 ,https://market.dota2.net/en/item/1441173253-948149725-Tempest%20Helm%20of%20the%20Thundergod/
Mace of Aeons,273.571 ,https://market.dota2.net/en/item/1723133640-57949762-Mace%20of%20Aeons/
Dark Artistry Hair,13.68 ,https://market.dota2.net/en/item/1814290123-1625510296-Dark%20Artistry%20Hair/
Dark Artistry Cape,92.8 ,https://market.dota2.net/en/item/1814290124-1625510296-Dark%20Artistry%20Cape/
Gloves of the Witch Hunter Templar,3.182 ,https://market.dota2.net/en/item/1946939210-1625510296-Gloves%20of%20the%20Witch%20Hunter%20Templar/
Form of the Blood Moon,5.147 ,https://market.dota2.net/en/item/2070035493-1625510296-Form%20of%20the%20Blood%20Moon/
Immortal Treasure III 2017,5.398 ,https://market.dota2.net/en/item/2274723232-948149725-Immortal%20Treasure%20III%202017/
Origins of Faith,4.419 ,https://market.dota2.net/en/item/2457164243-2661703799-Origins%20of%20Faith/
Inscribed Vigil Signet,3.2 ,https://market.dota2.net/en/item/996698936-253052141-Inscribed%20Vigil%20Signet/
Axe of Vile Reliquary,13.398 ,https://market.dota2.net/en/item/3729031411-1625510296-Axe%20of%20Vile%20Reliquary/
Genuine The Golden Barb of Skadi,4.04 ,https://market.dota2.net/en/item/771156380-5779541722-Genuine%20The%20Golden%20Barb%20of%20Skadi/
Skywarrior's Countenance,2.6 ,https://market.dota2.net/en/item/782548142-93973071-Skywarrior%27s%20Countenance/
Fractal Horns of Inner Abysm,22.5 ,https://market.dota2.net/en/item/342651391-1485590338-Fractal%20Horns%20of%20Inner%20Abysm/
Насмешка: Doom Shreds,2.67 ,https://market.dota2.net/en/item/4672400772-1625510296-Taunt%3A%20Doom%20Shreds/
Darktrench Stalker - Head,46.837 ,https://market.dota2.net/en/item/4511668776-1625510296-Darktrench%20Stalker%20-%20Head/
Avowance of the Crimson Witness,334.9 ,https://market.dota2.net/en/item/4594075913-57949762-Avowance%20of%20the%20Crimson%20Witness/
Heir of Menace,61.531 ,https://market.dota2.net/en/item/4888381441-57949762-Heir%20of%20Menace/
Bloodfeather Finery,17.493 ,https://market.dota2.net/en/item/5632853925-57949762-Bloodfeather%20Finery/
The Abominable Snowbeast - Head,4.6 ,https://market.dota2.net/en/item/5013459125-1625510296-The%20Abominable%20Snowbeast%20-%20Head/
Orbuculum Equinox,15.359 ,https://market.dota2.net/en/item/5013459151-57949762-Orbuculum%20Equinox/
Unities of Discord,60.32 ,https://market.dota2.net/en/item/5123357551-57949762-Unities%20of%20Discord/
Armor of the Maze Keeper,2.16 ,https://market.dota2.net/en/item/3150090032-1625510296-Armor%20of%20the%20Maze%20Keeper/
Pachyderm Powderwagon,5.438 ,https://market.dota2.net/en/item/3481251706-57949762-Pachyderm%20Powderwagon/
Frostmoot,3.33 ,https://market.dota2.net/en/item/3631775359-58046424-Frostmoot/
Provocation of Ruin Sword,16.787 ,https://market.dota2.net/en/item/4056862744-1625510296-Provocation%20of%20Ruin%20Sword/
Provocation of Ruin Belt,18.517 ,https://market.dota2.net/en/item/4056862745-1625510296-Provocation%20of%20Ruin%20Belt/
Fiery Soul of the Slayer,19.59 ,https://market.dota2.net/en/item/131957931-2070289001-Fiery%20Soul%20of%20the%20Slayer/
Scree'auk's Talon,15.315 ,https://market.dota2.net/en/item/243524241-0-Scree%27Auk%27s%20Talon/
Комплект музыки «JJ Lin's Timekeeper»,2.735 ,https://market.dota2.net/en/item/1561786637-1625510296-JJ%20Lin%27s%20Timekeeper%20Music%20Pack/
Golden Moonfall,14.559 ,https://market.dota2.net/en/item/949969079-3361756675-Golden%20Moonfall/
Hellsworn Construct,2.68 ,https://market.dota2.net/en/item/1347817644-0-Hellsworn%20Construct/
Horns of Eternal Harvest,9.874 ,https://market.dota2.net/en/item/2050800019-1625510296-Horns%20of%20Eternal%20Harvest/
Golden Mantle of Grim Facade,14.73 ,https://market.dota2.net/en/item/2457172969-57949762-Golden%20Mantle%20of%20Grim%20Facade/
Iron Hog,5.55 ,https://market.dota2.net/en/item/2642244692-57949762-Iron%20Hog/
Curious Coldspell,2.884 ,https://market.dota2.net/en/item/2642250524-58046424-Curious%20Coldspell/
Feast of Abscession,28 ,https://market.dota2.net/en/item/2777494242-2786176361-Feast%20of%20Abscession/
Exalted Feast of Abscession,25 ,https://market.dota2.net/en/item/2777687741-2783813431-Exalted%20Feast%20of%20Abscession/
Golden Wyrmwrought Flare,14.646 ,https://market.dota2.net/en/item/2345324191-57949762-Golden%20Wyrmwrought%20Flare/
AWOLNATION - Magic Sticks of Dynamite Music Pack,2.563 ,https://market.dota2.net/en/item/2716556686-57943523-AWOLNATION%20-%20Magic%20Sticks%20of%20Dynamite%20Music%20Pack/
Armor of the Loyal Fold,7.13 ,https://market.dota2.net/en/item/3678642515-1625510296-Armor%20of%20the%20Loyal%20Fold/
Pack of the Ardalan Interdictor,10.04 ,https://market.dota2.net/en/item/4056581347-1625510296-Pack%20of%20the%20Ardalan%20Interdictor/
Menace of the Forlorn Maze,2.322 ,https://market.dota2.net/en/item/4056582211-57949762-Menace%20of%20the%20Forlorn%20Maze/
Genuine Dendi Doll,3.268 ,https://market.dota2.net/en/item/395570631-537866688-Genuine%20Dendi%20Doll/
Inscribed Empyrean,7.707 ,https://market.dota2.net/en/item/524840505-330486630-Inscribed%20Empyrean/
Scorching Talon,13.96 ,https://market.dota2.net/en/item/536077768-57949762-Scorching%20Talon/
Swine of the Sunken Galley,19.341 ,https://market.dota2.net/en/item/582784024-1951943069-Swine%20of%20the%20Sunken%20Galley/
Удачливый Heaven-Piercing Pauldrons,2.786 ,https://market.dota2.net/en/item/340910939-340885147-Auspicious%20Heaven-Piercing%20Pauldrons/
Удачливый Baby Roshan,10.893 ,https://market.dota2.net/en/item/340918494-340885147-Auspicious%20Baby%20Roshan/
Yulsaria's Glacier,3.246 ,https://market.dota2.net/en/item/497876665-1848424695-Yulsaria%27s%20Glacier/
Fractal Horns of Inner Abysm,22.874 ,https://market.dota2.net/en/item/342651391-722058391-Fractal%20Horns%20of%20Inner%20Abysm/
Exalted Manifold Paradox,20.815 ,https://market.dota2.net/en/item/644965194-646009845-Exalted%20Manifold%20Paradox/
Bonkers of Awaleb,3.793 ,https://market.dota2.net/en/item/2944823468-2944885170-Bonkers%20of%20Awaleb/
Cult of Aktok,3.922 ,https://market.dota2.net/en/item/2974022691-3361756675-Cult%20of%20Aktok/
Rites of Vile Convocation,2.842 ,https://market.dota2.net/en/item/3150089023-58046424-Rites%20of%20Vile%20Convocation/
Radiant Conqueror Legs,4.65 ,https://market.dota2.net/en/item/4812314297-1625510296-Radiant%20Conqueror%20Legs/
Soul Shredder,16.02 ,https://market.dota2.net/en/item/4672400773-1625510296-Soul%20Shredder/
Комплект Dipper the Destroyer,2.593 ,https://market.dota2.net/en/item/5062059554-57949762-Dipper%20the%20Destroyer%20Bundle/
Unities of Discord - Weapon,2.918 ,https://market.dota2.net/en/item/5123371871-1625510296-Unities%20of%20Discord%20-%20Weapon/
Masque of Awaleb,11.002 ,https://market.dota2.net/en/item/2944823463-2945173812-Masque%20of%20Awaleb/
Axia of Metira,55.27 ,https://market.dota2.net/en/item/2974026540-57949762-Axia%20of%20Metira/
Monarch of the Sapphire Glen,3.867 ,https://market.dota2.net/en/item/3481251695-560546838-Monarch%20of%20the%20Sapphire%20Glen/
Mantle of the Whispered Bond,2.778 ,https://market.dota2.net/en/item/3481251698-3361756675-Mantle%20of%20the%20Whispered%20Bond/
Tines of Tybara,9.313 ,https://market.dota2.net/en/item/3481251710-1260193324-Tines%20of%20Tybara/
Cult of the Demon Trickster,93.674 ,https://market.dota2.net/en/item/3481254034-57949762-Cult%20of%20the%20Demon%20Trickster/
Helm of the Ardalan Interdictor,13.507 ,https://market.dota2.net/en/item/4056885181-1625510296-Helm%20of%20the%20Ardalan%20Interdictor/
Colar of the Ardalan Interdictor,6.416 ,https://market.dota2.net/en/item/4056885182-1625510296-Colar%20of%20the%20Ardalan%20Interdictor/
Cauldron of Xahryx,2.411 ,https://market.dota2.net/en/item/177617868-57944754-Cauldron%20of%20Xahryx/
Mace of the Chosen,2.55 ,https://market.dota2.net/en/item/177630692-0-Mace%20of%20the%20Chosen/
Exalted JJ Lin's Timekeeper Music Pack,2.593 ,https://market.dota2.net/en/item/1572302286-0-Exalted%20JJ%20Lin%27s%20Timekeeper%20Music%20Pack/
Ripper's Reel,2.624 ,https://market.dota2.net/en/item/1899578284-2968117260-Ripper%27s%20Reel/
Dam'arakan Muzzle,7.945 ,https://market.dota2.net/en/item/1899579629-3361756675-Dam%27arakan%20Muzzle/
Genuine Hunter's Hoard,8.9 ,https://market.dota2.net/en/item/1900941089-57949762-Genuine%20Hunter%27s%20Hoard/
Inscribed Searing Dominator,2.832 ,https://market.dota2.net/en/item/949824601-1316162384-Inscribed%20Searing%20Dominator/
World Chasm Artifact,5.12 ,https://market.dota2.net/en/item/957082170-1242042809-World%20Chasm%20Artifact/
Auspice of the Whyrlegyge,2.839 ,https://market.dota2.net/en/item/1880238948-1256879588-Auspice%20of%20the%20Whyrlegyge/
Infused Helm of the Dark Moon Stalker,6.221 ,https://market.dota2.net/en/item/2070021333-1625510600-Infused%20Helm%20of%20the%20Dark%20Moon%20Stalker/
Infused Blade of the Fractured Order,9.03 ,https://market.dota2.net/en/item/2070027296-1625510600-Infused%20Blade%20of%20the%20Fractured%20Order/
Infused Pauldron of the Dreadborn Regent,6.791 ,https://market.dota2.net/en/item/2070024052-1625510600-Infused%20Pauldron%20of%20the%20Dreadborn%20Regent/
Belt of the Blood Moon,4.51 ,https://market.dota2.net/en/item/2070035487-1625510296-Belt%20of%20the%20Blood%20Moon/
Claws of the Blood Moon,14.01 ,https://market.dota2.net/en/item/2070035492-1625510296-Claws%20of%20the%20Blood%20Moon/
Writ of the Royal Butcher,7.015 ,https://market.dota2.net/en/item/2143205079-57949762-Writ%20of%20the%20Royal%20Butcher/
Golden Offhand Basher of Mage Skulls,6.661 ,https://market.dota2.net/en/item/996714933-3361756716-Golden%20Offhand%20Basher%20of%20Mage%20Skulls/
Arms of Desolation,4.64 ,https://market.dota2.net/en/item/996780770-1300264635-Arms%20of%20Desolation/
Atomic Ray Thrusters,2.202 ,https://market.dota2.net/en/item/1116765615-3453471166-Atomic%20Ray%20Thrusters/
Offhand Blade of the Survivor,2.544 ,https://market.dota2.net/en/item/1987660921-5879165822-Offhand%20Blade%20of%20the%20Survivor/
Pauldrons of the Shattered Vanguard,2.91 ,https://market.dota2.net/en/item/2218420821-1625510296-Pauldrons%20of%20the%20Shattered%20Vanguard/
Genuine The Golden Barb of Skadi,5.429 ,https://market.dota2.net/en/item/771156380-1241704557-Genuine%20The%20Golden%20Barb%20of%20Skadi/
Muh Keen Gun,3.203 ,https://market.dota2.net/en/item/497885051-1716829933-Muh%20Keen%20Gun/
Lamb to the Slaughter,10.893 ,https://market.dota2.net/en/item/522511416-3361756675-Lamb%20to%20the%20Slaughter/
Pale Mausoleum,3.102 ,https://market.dota2.net/en/item/522511421-1588988216-Pale%20Mausoleum/
Empyrean,8.061 ,https://market.dota2.net/en/item/524844107-5117768856-Empyrean/
Manifold Paradox,40.438 ,https://market.dota2.net/en/item/644964380-948136976-Manifold%20Paradox/
Manifold Paradox,100 ,https://market.dota2.net/en/item/644964380-1645755701-Manifold%20Paradox/
Manifold Paradox,27.418 ,https://market.dota2.net/en/item/644964380-1659313169-Manifold%20Paradox/
Удачливый Wyvernguard Edge,2.673 ,https://market.dota2.net/en/item/340918141-340885147-Auspicious%20Wyvernguard%20Edge/
Fractal Horns of Inner Abysm,19.617 ,https://market.dota2.net/en/item/342651391-3453471119-Fractal%20Horns%20of%20Inner%20Abysm/
Genuine Serrakura,5.889 ,https://market.dota2.net/en/item/771156340-1972823435-Genuine%20Serrakura/
Immortal Treasure II 2017,3.582 ,https://market.dota2.net/en/item/2274723233-948149725-Immortal%20Treasure%20II%202017/
Infused Mantle of the Truebark Adherent,3.39 ,https://market.dota2.net/en/item/2070027026-1625510600-Infused%20Mantle%20of%20the%20Truebark%20Adherent/
Eye of Twisted Maelstrom,4.54 ,https://market.dota2.net/en/item/2935283925-1625510296-Eye%20of%20Twisted%20Maelstrom/
Astral Drift,5.338 ,https://market.dota2.net/en/item/2948976694-2948982713-Astral%20Drift/
Lakad Coconut of the Emerald Insurgence,3.878 ,https://market.dota2.net/en/item/3049929972-1625510296-Lakad%20Coconut%20of%20the%20Emerald%20Insurgence/
Hush of Eternal Night,2.855 ,https://market.dota2.net/en/item/3121597290-58046424-Hush%20of%20Eternal%20Night/
Radiant Conqueror Back,19.912 ,https://market.dota2.net/en/item/4812314295-1625510296-Radiant%20Conqueror%20Back/
The Abominable Snowbeast - Back,3.255 ,https://market.dota2.net/en/item/5651525952-1625510296-The%20Abominable%20Snowbeast%20-%20Back/
